what,kind,bundleId,bundleVersion,description,time
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335226853840
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335226853840
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335226853840
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335226853840
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335226853840
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335226853840
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335226853840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335226863215
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226869299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335226874510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335226892232
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335226894041
error,log,,,"Failed to read Maven project: 2 problems were encountered while building the effective model for edu.hziee:framework-dispatcher:1.0.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-lang:jar is missing. @ line 22, column 15\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-tcp:jar is missing. @ line 38, column 15\r\n for project edu.hziee:framework-dispatcher:1.0.0-SNAPSHOT at D:\\public\\framework-parent\\framework-dispatcher\\pom.xml",1335226900593
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226902528
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226902808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335226908596
error,log,,,"Failed to read Maven project: 1 problem was encountered while building the effective model for edu.hziee:framework-dispatcher:1.0.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-tcp:jar is missing. @ line 39, column 15\r\n for project edu.hziee:framework-dispatcher:1.0.0-SNAPSHOT at D:\\public\\framework-parent\\framework-dispatcher\\pom.xml",1335226909594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335226909610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335226918351
error,log,,,"Failed to read Maven project: 1 problem was encountered while building the effective model for edu.hziee:framework-dispatcher:1.0.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-tcp:jar is missing. @ line 34, column 15\r\n for project edu.hziee:framework-dispatcher:1.0.0-SNAPSHOT at D:\\public\\framework-parent\\framework-dispatcher\\pom.xml",1335226918353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335226924170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335226925137
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1335226925948
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1335226925948
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335226925948
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335226925948
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335226925948
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335226925948
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335226925948
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335226925964
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335226925964
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335226925964
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335226925964
error,log,,,"Could not download sources for edu.hziee:framework-tcp:1.0.0-SNAPSHOT",1335226927024
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335226927056
error,log,,,"Failed to read Maven project: 3 problems were encountered while building the effective model for edu.hziee:framework-tcp:1.0.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-serialization:jar is missing. @ line 16, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-core:jar is missing. @ line 32, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-context:jar is missing. @ line 36, column 15\r\n for project edu.hziee:framework-tcp:1.0.0-SNAPSHOT at D:\\public\\framework-parent\\framework-tcp\\pom.xml",1335226932344
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226934247
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226934668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335226941345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335226942375
error,log,,,"Failed to read Maven project: 2 problems were encountered while building the effective model for edu.hziee:framework-tcp:1.0.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-core:jar is missing. @ line 33, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-context:jar is missing. @ line 37, column 15\r\n for project edu.hziee:framework-tcp:1.0.0-SNAPSHOT at D:\\public\\framework-parent\\framework-tcp\\pom.xml",1335226942390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335226954293
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1335226956072
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1335226956072
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335226956072
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335226956072
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335226956072
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335226956072
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335226956072
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335226956072
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335226956072
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335226956072
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335226956072
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335226959297
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226959297
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226959483
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226959683
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226959761
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335226959823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1335226959917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335226961368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227020024
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1335227083313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227131471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227138537
error,log,,,"Failed to read Maven project: 4 problems were encountered while building the effective model for edu.hziee:framework-http:1.1.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-serialization:jar is missing. @ line 21, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-context:jar is missing. @ line 45, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-beans:jar is missing. @ line 49, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-core:jar is missing. @ line 53, column 15\r\n for project edu.hziee:framework-http:1.1.0-SNAPSHOT at D:\\public\\framework-parent\\framework-http\\pom.xml",1335227145089
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227146712
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227146883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335227159473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227160253
error,log,,,"Failed to read Maven project: 3 problems were encountered while building the effective model for edu.hziee:framework-http:1.0.0\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-context:jar is missing. @ line 41, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-beans:jar is missing. @ line 45, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-core:jar is missing. @ line 49, column 15\r\n for project edu.hziee:framework-http:1.0.0 at D:\\public\\framework-parent\\framework-http\\pom.xml",1335227160268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227174620
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1335227178333
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1335227178333
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335227178333
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335227178333
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335227178333
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335227178333
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335227178333
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335227178333
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335227178333
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335227178333
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335227178333
error,log,,,"Could not download sources for edu.hziee:framework-serialization:1.0.0",1335227180626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227187225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227193668
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227195431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227197755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227208316
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227208628
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227209736
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227214634
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227215040
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227216772
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227218800
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227221124
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227221467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227228409
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227229969
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227233588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335227239454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227244165
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227248003
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227253744
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227254165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227263026
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227265100
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227265100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227276020
error,log,,,"Failed to read Maven project: 1 problem was encountered while building the effective model for edu.hziee:framework-tcp:[unknown-version]\r\n[FATAL] 'parent.version' is missing. @ line 8, column 10\r\n for project edu.hziee:framework-tcp:[unknown-version] at D:\\public\\framework-parent\\framework-tcp\\pom.xml",1335227276020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335227284273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227289849
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1335227291607
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1335227291607
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335227291607
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335227291607
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335227291607
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335227291607
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335227291607
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335227291607
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335227291607
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335227291607
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335227291607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227294165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335227308907
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227317565
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227321590
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227321917
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227331433
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1335227336691
executed,command,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.actions.LifeCycleInstall.run",1335227336769
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1335227336893
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1335227337736
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335227345569
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335227363493
error,log,,,"Failed to read Maven project: 6 problems were encountered while building the effective model for edu.hziee:framework-fsm:1.0.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for commons-beanutils:commons-beanutils:jar is missing. @ line 33, column 15\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-lang:jar is missing. @ line 37, column 15\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-serialization:jar is missing. @ line 41, column 15\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-tcp:jar is missing. @ line 45, column 15\r\n[ERROR] 'dependencies.dependency.version' for commons-collections:commons-collections:jar is missing. @ line 49, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-context:jar is missing. @ line 53, column 15\r\n for project edu.hziee:framework-fsm:1.0.0-SNAPSHOT at D:\\public\\framework-parent\\framework-fsm\\pom.xml",1335227371184
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227373119
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335227373384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227384101
error,log,,,"Failed to read Maven project: 6 problems were encountered while building the effective model for edu.hziee:framework-fsm:1.0.0\r\n[ERROR] 'dependencies.dependency.version' for commons-beanutils:commons-beanutils:jar is missing. @ line 28, column 15\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-lang:jar is missing. @ line 32, column 15\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-serialization:jar is missing. @ line 36, column 15\r\n[ERROR] 'dependencies.dependency.version' for edu.hziee:framework-tcp:jar is missing. @ line 40, column 15\r\n[ERROR] 'dependencies.dependency.version' for commons-collections:commons-collections:jar is missing. @ line 44, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.springframework:spring-context:jar is missing. @ line 48, column 15\r\n for project edu.hziee:framework-fsm:1.0.0 at D:\\public\\framework-parent\\framework-fsm\\pom.xml",1335227384101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335227392463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335227395817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335227398178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335227403413
