what,kind,bundleId,bundleVersion,description,time
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335277443103
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335277443103
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335277443103
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335277443103
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335277443103
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1335277443103
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1335277443103
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335277443103
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335277443103
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335277443103
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335277443103
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335277443103
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335277443103
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335277443103
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335277443103
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335277443103
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1335277443103
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1335277443103
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335277443103
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335277443103
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335277443103
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335277443103
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335277443103
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335277443103
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335277443103
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335277443103
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335277443103
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1335277447437
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.2,"org.tigris.subversion.clientadapter.javahl",1335277451058
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1335277451869
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1335277451869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277571478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277577281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277652612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277663038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277669824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277670448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277670573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277673287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277678544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1335277678544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277683833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277908180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335277909927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278002114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278003502
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1335278051311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278103639
started,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1335278119753
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1335278119800
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1335278122234
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1335278122577
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1335278122671
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1335278123170
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1335278125260
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1335278125619
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1335278125900
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1335278125931
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1335278126555
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1335278126664
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1335278127117
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1335278127647
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278128427
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1335278129878
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278130424
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1335278138848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335278139675
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1335278139909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335278141094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335278146991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278149924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278163667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1335278163699
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278166553
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278166585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1335278166663
error,log,,,"Failed to read Maven project: 5 problems were encountered while building the effective model for edu.hziee:framework-web:1.0.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for org.apache.tomcat.embed:tomcat-embed-core:jar is missing. @ line 16, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.apache.tomcat.embed:tomcat-embed-jasper:jar is missing. @ line 20, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.apache.tomcat.embed:tomcat-embed-logging-juli:jar is missing. @ line 24, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.apache.tomcat.embed:tomcat-embed-logging-log4j:jar is missing. @ line 28, column 15\r\n[ERROR] 'dependencies.dependency.version' for org.eclipse.jdt.core.compiler:ecj:jar is missing. @ line 32, column 15\r\n for project edu.hziee:framework-web:1.0.0-SNAPSHOT at D:\\public\\framework-parent\\framework-web\\pom.xml",1335278171779
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278173885
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278173995
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278182091
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278183589
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278183869
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278196131
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278196646
started,bundle,org.eclipse.mylyn.java.tasks,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.tasks",1335278201763
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1335278201903
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1335278201997
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1335278202449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335278202480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335278202543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278203167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278217561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335278221133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278221819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278226415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335278230533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278231157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278248584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278255964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278289157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335278294253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335278297966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335278299286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335278304770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335278306608
error,log,,,"Failed to read Maven project: 1 problem was encountered while building the effective model for edu.hziee:framework-web:1.0.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for org.eclipse.jdt.core.compiler:ecj:jar is missing. @ line 36, column 15\r\n for project edu.hziee:framework-web:1.0.0-SNAPSHOT at D:\\public\\framework-parent\\framework-web\\pom.xml",1335278307889
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335278307904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278308705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278313748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335278316065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335278320911
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1335278322418
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1335278322418
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335278322418
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335278322418
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1335278322418
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1335278322418
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1335278322418
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1335278322418
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1335278322418
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1335278322418
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1335278322418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335278335427
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335278335722
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278336463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335278344101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335278345017
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278347090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335278358905
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278360539
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278360609
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278360707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1335278360778
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1335278363635
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1335278365240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278368630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278368733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278369006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278370637
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1335278370676
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335278388642
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1335278389358
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1335278395720
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335278395868
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278398212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1335278400154
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335278404629
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278407429
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335278414685
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335278414919
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335278420706
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278422066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278424242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278426594
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1335278426615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278427364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278428792
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335278428866
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278430073
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335278430089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1335278430127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278437567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278440856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278441632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278441794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278456770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278464900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1335278464924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278465957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278468697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278470396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278475178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278477552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278483208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278487049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278545128
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278548950
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278549012
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278554566
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278559230
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278559542
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335278564222
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278564253
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335278564316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1335278564378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278566702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278626282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278631433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335278780604
