what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1335228341676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.closeAll",1335228341739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228354843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228358688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228569276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228572661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228593494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228601561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228612122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228612543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228612684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228614774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228627847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1335228627878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228635741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228644902
opened,view,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesView",1335228645183
activated,view,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesView",1335228645354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1335228645354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1335228645354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228645557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228659894
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335228659972
activated,view,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesView",1335228660923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228661173
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1335228675603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228676383
executed,command,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesViewAddRepository",1335228676399
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335228693137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228697162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228699611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228701078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228702482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228703262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228705383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228705945
error,log,,,"Failed to initialize Git team provider.",1335228729610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228748346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228754633
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1335228757285
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1335228757815
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1335228758174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228762620
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1335228762651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1335228762651
activated,view,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesView",1335228884429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228885583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228963214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228985444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228992698
executed,command,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesViewImportProjects",1335228992745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335228999640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335229008080
executed,command,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesViewImportProjects",1335229008111
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335229010779
pom,m2e.packaging,org.eclipse.m2e.core,1.0.100,"pom",1335229014928
activated,view,org.eclipse.egit.ui,2.0.0.201204230554,"org.eclipse.egit.ui.RepositoriesView",1335229016644
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335229028656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335229036940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335229039030
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335229039374
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1335229040466
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1335229040466
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1335229040466
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1335229040466
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1335229040466
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1335229040497
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1335229040497
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1335229040497
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1335229040497
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1335229040497
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1335229040497
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1335229040497
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.401.v201108240414,"org.eclipse.jst.ws.consumption.ui",1335229040497
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.601.v201108230319,"org.eclipse.jst.ws.consumption",1335229040497
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1335229040497
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1335229040512
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1335229040512
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1335229040512
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1335229040512
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1335229040512
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1335229040528
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1335229040528
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1335229040528
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1335229040528
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1335229040528
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1335229040528
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1335229040528
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1335229040528
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1335229040528
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1335229040528
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1335229040528
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1335229040528
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1335229040528
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1335229040528
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.postgresql.ui",1335229040528
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1335229040528
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.0.1.v201108080010,"org.eclipse.jpt.jpa.eclipselink.ui",1335229040528
stopped,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1335229040528
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v201004070709,"org.eclipse.datatools.connectivity.db.generic.ui",1335229040528
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201007080903,"org.eclipse.datatools.connectivity.apache.derby.ui",1335229040528
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1335229040528
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111150,"org.eclipse.datatools.enablement.sybase.asa.ui",1335229040528
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1335229040528
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090458,"org.eclipse.datatools.enablement.sybase.ui",1335229040528
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.1.v201010270945,"org.eclipse.datatools.sqltools.data.ui",1335229040528
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201009280455,"org.eclipse.datatools.connectivity.sqm.server.ui",1335229040528
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.1.v201002270530,"org.eclipse.datatools.sqltools.ddlgen.ui",1335229040528
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1335229040528
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1335229040528
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1335229040528
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.1.v201004060545,"org.eclipse.datatools.sqltools.routineeditor.ui",1335229040528
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201009131745,"org.eclipse.datatools.sqltools.sqlbuilder",1335229040528
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.debugger.core",1335229040544
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1335229040544
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1335229040544
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook",1335229040544
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor",1335229040544
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1335229040544
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.tabledataeditor",1335229040544
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.0.v201002281800,"org.eclipse.datatools.connectivity.sqm.core.ui",1335229040544
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1335229040544
